accno,L2FC,diet,GOID,TERM,psort_loc,ONTOLOGY,description
B7LR81,-Inf,maintenance,GO:0042597,periplasmic space,Periplasmic,CC,Glucans biosynthesis protein D OS=Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73) OX=585054 GN=mdoD PE=3 SV=1 UPId=UP000000745 PPId=UP000000625
B7LR81,-Inf,maintenance,GO:0030246,carbohydrate binding,Periplasmic,MF,Glucans biosynthesis protein D OS=Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73) OX=585054 GN=mdoD PE=3 SV=1 UPId=UP000000745 PPId=UP000000625
B7LR81,-Inf,maintenance,GO:0003824,catalytic activity,Periplasmic,MF,Glucans biosynthesis protein D OS=Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73) OX=585054 GN=mdoD PE=3 SV=1 UPId=UP000000745 PPId=UP000000625
B7LR81,-Inf,maintenance,GO:0005975,carbohydrate metabolic process,Periplasmic,BP,Glucans biosynthesis protein D OS=Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CDC 0568-73) OX=585054 GN=mdoD PE=3 SV=1 UPId=UP000000745 PPId=UP000000625
P25553,-1.100460522293193,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=aldA PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P25553,-1.100460522293193,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=aldA PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P25553,-1.100460522293193,maintenance,GO:0055114,NA,Cytoplasmic,NA,Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=aldA PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
AAG56367.1,-Inf,maintenance,GO:0016661,"oxidoreductase activity, acting on other nitrogenous compounds as donors",Cytoplasmic,MF,acyl carrier protein phosphodiesterase [Escherichia coli O157:H7 str. EDL933]
AAG56367.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,acyl carrier protein phosphodiesterase [Escherichia coli O157:H7 str. EDL933]
AAG56467.1,-Inf,maintenance,GO:0006950,response to stress,Cytoplasmic,BP,"orf, hypothetical protein [Escherichia coli O157:H7 str. EDL933]"
AAG56599.1,-Inf,maintenance,GO:0004333,fumarate hydratase activity,Cytoplasmic,MF,fumarase A = fumarate hydratase Class I; aerobic isozyme [Escherichia coli O157:H7 str. EDL933]
AAG56599.1,-Inf,maintenance,GO:0006091,generation of precursor metabolites and energy,Cytoplasmic,BP,fumarase A = fumarate hydratase Class I; aerobic isozyme [Escherichia coli O157:H7 str. EDL933]
AAG56599.1,-Inf,maintenance,GO:0016836,hydro-lyase activity,Cytoplasmic,MF,fumarase A = fumarate hydratase Class I; aerobic isozyme [Escherichia coli O157:H7 str. EDL933]
AAG56599.1,-Inf,maintenance,GO:0016829,lyase activity,Cytoplasmic,MF,fumarase A = fumarate hydratase Class I; aerobic isozyme [Escherichia coli O157:H7 str. EDL933]
AAG56599.1,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,fumarase A = fumarate hydratase Class I; aerobic isozyme [Escherichia coli O157:H7 str. EDL933]
AAG56600.1,-Inf,maintenance,GO:0004476,mannose-6-phosphate isomerase activity,Periplasmic,MF,mannose-6-phosphate isomerase [Escherichia coli O157:H7 str. EDL933]
AAG56600.1,-Inf,maintenance,GO:0009298,GDP-mannose biosynthetic process,Periplasmic,BP,mannose-6-phosphate isomerase [Escherichia coli O157:H7 str. EDL933]
AAG56600.1,-Inf,maintenance,GO:0005975,carbohydrate metabolic process,Periplasmic,BP,mannose-6-phosphate isomerase [Escherichia coli O157:H7 str. EDL933]
AAG56600.1,-Inf,maintenance,GO:0008270,zinc ion binding,Periplasmic,MF,mannose-6-phosphate isomerase [Escherichia coli O157:H7 str. EDL933]
AAG56624.1,-Inf,maintenance,GO:0005515,protein binding,Cytoplasmic,MF,glutathionine S-transferase [Escherichia coli O157:H7 str. EDL933]
AAG56639.1,-Inf,maintenance,GO:0010181,FMN binding,Cytoplasmic,MF,hypothetical protein Z2668 [Escherichia coli O157:H7 str. EDL933]
AAG56639.1,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,hypothetical protein Z2668 [Escherichia coli O157:H7 str. EDL933]
AAG56639.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,hypothetical protein Z2668 [Escherichia coli O157:H7 str. EDL933]
AAG56639.1,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,hypothetical protein Z2668 [Escherichia coli O157:H7 str. EDL933]
AAG56699.1,-1.1334928366917674,maintenance,GO:0003677,DNA binding,Cytoplasmic,MF,"integration host factor (IHF), alpha subunit; site specific recombination [Escherichia coli O157:H7 str. EDL933]"
AAG56699.1,-1.1334928366917674,maintenance,GO:0006310,DNA recombination,Cytoplasmic,BP,"integration host factor (IHF), alpha subunit; site specific recombination [Escherichia coli O157:H7 str. EDL933]"
AAG56699.1,-1.1334928366917674,maintenance,GO:0006355,"regulation of transcription, DNA-templated",Cytoplasmic,BP,"integration host factor (IHF), alpha subunit; site specific recombination [Escherichia coli O157:H7 str. EDL933]"
AAG56703.1,-1.4684556371512967,maintenance,GO:0003735,structural constituent of ribosome,Cytoplasmic,MF,"50S ribosomal subunit protein L20, and regulator [Escherichia coli O157:H7 str. EDL933]"
AAG56703.1,-1.4684556371512967,maintenance,GO:0005622,intracellular anatomical structure,Cytoplasmic,CC,"50S ribosomal subunit protein L20, and regulator [Escherichia coli O157:H7 str. EDL933]"
AAG56703.1,-1.4684556371512967,maintenance,GO:0005840,ribosome,Cytoplasmic,CC,"50S ribosomal subunit protein L20, and regulator [Escherichia coli O157:H7 str. EDL933]"
AAG56703.1,-1.4684556371512967,maintenance,GO:0006412,translation,Cytoplasmic,BP,"50S ribosomal subunit protein L20, and regulator [Escherichia coli O157:H7 str. EDL933]"
AAG56703.1,-1.4684556371512967,maintenance,GO:0019843,rRNA binding,Cytoplasmic,MF,"50S ribosomal subunit protein L20, and regulator [Escherichia coli O157:H7 str. EDL933]"
AAG56729.1,-1.2153199469047067,maintenance,GO:0042597,periplasmic space,Periplasmic,CC,periplasmic protein related to spheroblast formation [Escherichia coli O157:H7 str. EDL933]
AAG56732.1,-Inf,maintenance,GO:0006527,arginine catabolic process,Cytoplasmic,BP,putative aldehyde dehydrogenase [Escherichia coli O157:H7 str. EDL933]
AAG56732.1,-Inf,maintenance,GO:0043824,succinylglutamate-semialdehyde dehydrogenase activity,Cytoplasmic,MF,putative aldehyde dehydrogenase [Escherichia coli O157:H7 str. EDL933]
AAG56732.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,putative aldehyde dehydrogenase [Escherichia coli O157:H7 str. EDL933]
AAG56732.1,-Inf,maintenance,GO:0008152,metabolic process,Cytoplasmic,BP,putative aldehyde dehydrogenase [Escherichia coli O157:H7 str. EDL933]
AAG56732.1,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,putative aldehyde dehydrogenase [Escherichia coli O157:H7 str. EDL933]
EZA75034.1,-Inf,maintenance,GO:0004792,thiosulfate sulfurtransferase activity,Periplasmic,MF,thiosulfate sulfurtransferase [Escherichia coli O157:H16 str. 98-3133]
P00370,-2.756120873794734,maintenance,GO:0006520,cellular amino acid metabolic process,OuterMembrane,BP,"NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=gdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"
P00370,-2.756120873794734,maintenance,GO:0016491,oxidoreductase activity,OuterMembrane,MF,"NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=gdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"
P00370,-2.756120873794734,maintenance,GO:0055114,NA,OuterMembrane,NA,"NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=gdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"
P00370,-2.756120873794734,maintenance,GO:0016639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",OuterMembrane,MF,"NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=gdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"
P00370,-2.756120873794734,maintenance,GO:0004352,glutamate dehydrogenase (NAD+) activity,OuterMembrane,MF,"NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=gdhA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"
AAG56751.1,-Inf,maintenance,GO:0016491,oxidoreductase activity,Unknown,MF,"orf, hypothetical protein [Escherichia coli O157:H7 str. EDL933]"
AYV41625.1,-2.1826513381590713,maintenance,GO:0009401,phosphoenolpyruvate-dependent sugar phosphotransferase system,CytoplasmicMembrane,BP,PTS mannose transporter subunit IID [Escherichia coli O157:H7]
AYV41625.1,-2.1826513381590713,maintenance,GO:0016021,integral component of membrane,CytoplasmicMembrane,CC,PTS mannose transporter subunit IID [Escherichia coli O157:H7]
AAG56817.1,-4.3002635137017675,maintenance,GO:0003677,DNA binding,Cytoplasmic,MF,putative regulator [Escherichia coli O157:H7 str. EDL933]
AAG56817.1,-4.3002635137017675,maintenance,GO:0006355,"regulation of transcription, DNA-templated",Cytoplasmic,BP,putative regulator [Escherichia coli O157:H7 str. EDL933]
P23865,-1.1979215477099021,maintenance,GO:0005515,protein binding,CytoplasmicMembrane,MF,Tail-specific protease OS=Escherichia coli (strain K12) OX=83333 GN=prc PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P23865,-1.1979215477099021,maintenance,GO:0006508,proteolysis,CytoplasmicMembrane,BP,Tail-specific protease OS=Escherichia coli (strain K12) OX=83333 GN=prc PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P23865,-1.1979215477099021,maintenance,GO:0008236,serine-type peptidase activity,CytoplasmicMembrane,MF,Tail-specific protease OS=Escherichia coli (strain K12) OX=83333 GN=prc PE=1 SV=2 UPId=UP000000625 PPId=UP000000625
P0AC53,-2.0748505265222366,maintenance,GO:0004345,glucose-6-phosphate dehydrogenase activity,Cytoplasmic,MF,Glucose-6-phosphate 1-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=zwf PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AC53,-2.0748505265222366,maintenance,GO:0006006,glucose metabolic process,Cytoplasmic,BP,Glucose-6-phosphate 1-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=zwf PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AC53,-2.0748505265222366,maintenance,GO:0055114,NA,Cytoplasmic,NA,Glucose-6-phosphate 1-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=zwf PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P0AC53,-2.0748505265222366,maintenance,GO:0050661,"NADP binding",Cytoplasmic,MF,Glucose-6-phosphate 1-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=zwf PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
AAG56860.1,-Inf,maintenance,GO:0002098,tRNA wobble uridine modification,Cytoplasmic,BP,"orf, hypothetical protein [Escherichia coli O157:H7 str. EDL933]"
F5NVV4,-Inf,maintenance,GO:0006950,response to stress,Cytoplasmic,BP,Universal stress protein A OS=Shigella flexneri K-227 OX=766147 GN=SFK227_2264 PE=4 SV=1 UPId=UP000004520 PPId=UP000000625
EYX07613.1,-Inf,maintenance,GO:0008714,AMP nucleosidase activity,Cytoplasmic,MF,"AMP nucleosidase, partial [Escherichia coli O157:H7 str. 08-3037]"
EYX07613.1,-Inf,maintenance,GO:0009116,nucleoside metabolic process,Cytoplasmic,BP,"AMP nucleosidase, partial [Escherichia coli O157:H7 str. 08-3037]"
EYX07613.1,-Inf,maintenance,GO:0044209,AMP salvage,Cytoplasmic,BP,"AMP nucleosidase, partial [Escherichia coli O157:H7 str. 08-3037]"
EYX07613.1,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,"AMP nucleosidase, partial [Escherichia coli O157:H7 str. 08-3037]"
AAG57086.1,-3.491295362620215,maintenance,GO:0009103,lipopolysaccharide biosynthetic process,CytoplasmicMembrane,BP,regulator of length of O-antigen component of lipopolysaccharide chains [Escherichia coli O157:H7 str. EDL933]
AAG57086.1,-3.491295362620215,maintenance,GO:0016020,membrane,CytoplasmicMembrane,CC,regulator of length of O-antigen component of lipopolysaccharide chains [Escherichia coli O157:H7 str. EDL933]
Q7DBF6,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,GDP-L-fucose synthase OS=Escherichia coli O157:H7 OX=83334 GN=wcaG PE=3 SV=1 UPId=UP000000558 PPId=UP000000625
Q7DBF6,-Inf,maintenance,GO:0050662,NA,Cytoplasmic,NA,GDP-L-fucose synthase OS=Escherichia coli O157:H7 OX=83334 GN=wcaG PE=3 SV=1 UPId=UP000000558 PPId=UP000000625
Q7DBF6,-Inf,maintenance,GO:0009226,nucleotide-sugar biosynthetic process,Cytoplasmic,BP,GDP-L-fucose synthase OS=Escherichia coli O157:H7 OX=83334 GN=wcaG PE=3 SV=1 UPId=UP000000558 PPId=UP000000625
Q7DBF6,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,GDP-L-fucose synthase OS=Escherichia coli O157:H7 OX=83334 GN=wcaG PE=3 SV=1 UPId=UP000000558 PPId=UP000000625
AAG57175.1,-2.850990249170248,maintenance,GO:0004825,methionine-tRNA ligase activity,Cytoplasmic,MF,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0006431,methionyl-tRNA aminoacylation,Cytoplasmic,BP,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0000049,tRNA binding,Cytoplasmic,MF,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0000166,nucleotide binding,Cytoplasmic,MF,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0004812,aminoacyl-tRNA ligase activity,Cytoplasmic,MF,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0005524,ATP binding,Cytoplasmic,MF,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0006418,tRNA aminoacylation for protein translation,Cytoplasmic,BP,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
AAG57175.1,-2.850990249170248,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,methionine tRNA synthetase [Escherichia coli O157:H7 str. EDL933]
EZA71028.1,-Inf,maintenance,GO:0051536,iron-sulfur cluster binding,Cytoplasmic,MF,dihydropyrimidine dehydrogenase [Escherichia coli O157:H16 str. 98-3133]
EZA71028.1,-Inf,maintenance,GO:0016491,oxidoreductase activity,Cytoplasmic,MF,dihydropyrimidine dehydrogenase [Escherichia coli O157:H16 str. 98-3133]
EZA71028.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,dihydropyrimidine dehydrogenase [Escherichia coli O157:H16 str. 98-3133]
AAG57285.1,-Inf,maintenance,GO:0003824,catalytic activity,Cytoplasmic,MF,putative oxidoreductase [Escherichia coli O157:H7 str. EDL933]
AAG57285.1,-Inf,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,putative oxidoreductase [Escherichia coli O157:H7 str. EDL933]
AAG57285.1,-Inf,maintenance,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",Cytoplasmic,MF,putative oxidoreductase [Escherichia coli O157:H7 str. EDL933]
AAG57285.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,putative oxidoreductase [Escherichia coli O157:H7 str. EDL933]
AAG57307.1,-2.110659705271797,maintenance,GO:0005215,transporter activity,Cytoplasmic,MF,"PTS system, fructose-specific IIA/fpr component [Escherichia coli O157:H7 str. EDL933]"
AAG57307.1,-2.110659705271797,maintenance,GO:0006810,transport,Cytoplasmic,BP,"PTS system, fructose-specific IIA/fpr component [Escherichia coli O157:H7 str. EDL933]"
I2S1S5,-Inf,maintenance,GO:0016021,integral component of membrane,CytoplasmicMembrane,CC,Putative glycerol-3-phosphate transporter OS=Escherichia coli 97.0246 OX=869670 GN=EC970246_1146 PE=4 SV=1 UPId=UP000004454 PPId=UP000000625
I2S1S5,-Inf,maintenance,GO:0055085,transmembrane transport,CytoplasmicMembrane,BP,Putative glycerol-3-phosphate transporter OS=Escherichia coli 97.0246 OX=869670 GN=EC970246_1146 PE=4 SV=1 UPId=UP000004454 PPId=UP000000625
I2S1S5,-Inf,maintenance,GO:0005215,transporter activity,CytoplasmicMembrane,MF,Putative glycerol-3-phosphate transporter OS=Escherichia coli 97.0246 OX=869670 GN=EC970246_1146 PE=4 SV=1 UPId=UP000004454 PPId=UP000000625
I2S1S5,-Inf,maintenance,GO:0006810,transport,CytoplasmicMembrane,BP,Putative glycerol-3-phosphate transporter OS=Escherichia coli 97.0246 OX=869670 GN=EC970246_1146 PE=4 SV=1 UPId=UP000004454 PPId=UP000000625
AAG57410.1,-Inf,maintenance,GO:0016020,membrane,Cytoplasmic,CC,"NADH dehydrogenase I chain I [Escherichia coli O157:H7 str. EDL933]"
AAG57410.1,-Inf,maintenance,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",Cytoplasmic,MF,"NADH dehydrogenase I chain I [Escherichia coli O157:H7 str. EDL933]"
AAG57410.1,-Inf,maintenance,GO:0051539,"4 iron, 4 sulfur cluster binding",Cytoplasmic,MF,"NADH dehydrogenase I chain I [Escherichia coli O157:H7 str. EDL933]"
AAG57410.1,-Inf,maintenance,GO:0055114,NA,Cytoplasmic,NA,"NADH dehydrogenase I chain I [Escherichia coli O157:H7 str. EDL933]"
AAG57474.1,-Inf,maintenance,GO:0016020,membrane,OuterMembrane,CC,lipoprotein precursor [Escherichia coli O157:H7 str. EDL933]
P04805,-2.72604774380343,maintenance,GO:0006424,glutamyl-tRNA aminoacylation,Cytoplasmic,BP,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0008270,zinc ion binding,Cytoplasmic,MF,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0005524,ATP binding,Cytoplasmic,MF,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0016876,NA,Cytoplasmic,NA,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0043039,tRNA aminoacylation,Cytoplasmic,BP,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0000166,nucleotide binding,Cytoplasmic,MF,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0005737,cytoplasm,Cytoplasmic,CC,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0000049,tRNA binding,Cytoplasmic,MF,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0004818,glutamate-tRNA ligase activity,Cytoplasmic,MF,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0004812,aminoacyl-tRNA ligase activity,Cytoplasmic,MF,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
P04805,-2.72604774380343,maintenance,GO:0006418,tRNA aminoacylation for protein translation,Cytoplasmic,BP,Glutamate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=gltX PE=1 SV=1 UPId=UP000000625 PPId=UP000000625
AAG57533.1,-1.4310562981177404,maintenance,GO:0004124,cysteine synthase activity,Cytoplasmic,MF,"cysteine synthase A, O-acetylserine sulfhydrolase A [Escherichia coli O157:H7 str. EDL933]"
AAG57533.1,-1.4310562981177404,maintenance,GO:0006535,cysteine biosynthetic process from serine,Cytoplasmic,BP,"cysteine synthase A, O-acetylserine sulfhydrolase A [Escherichia coli O157:H7 str. EDL933]"
W1EWT2,-Inf,maintenance,GO:1901681,sulfur compound binding,Periplasmic,MF,Sulfate and thiosulfate binding protein CysP OS=Escherichia coli ISC7 OX=1432555 PE=4 SV=1 UPId=UP000019199 PPId=UP000000625
